vehicle_id,route_id,stop_id,timestamp,ticket_count,capacity,day_type,time_slot,occupancy_percentage,crowd_level
BUS_NGP_086,R_NGP_08,Ajni,01-01-2026 06:59,30,45,Weekday,Morning,66,MEDIUM
BUS_NGP_095,R_NGP_12,Sakkardara,20-01-2026 23:00,11,55,Weekday,Night,20,LOW
BUS_NGP_108,R_NGP_08,Dharampeth,13-01-2026 08:01,56,60,Weekday,Morning,93,HIGH
BUS_NGP_071,R_NGP_21,Wardha_Road,25-01-2026 20:52,32,50,Weekend,Evening,64,MEDIUM
BUS_NGP_028,R_NGP_08,Ajni,17-01-2026 16:53,20,40,Weekend,Evening,50,MEDIUM
BUS_NGP_015,R_NGP_12,Manewada,12-01-2026 15:48,15,50,Weekday,Afternoon,30,LOW
BUS_NGP_158,R_NGP_03,Sitabuldi,07-01-2026 09:47,36,55,Weekday,Morning,65,MEDIUM
BUS_NGP_193,R_NGP_21,Wardha_Road,27-01-2026 20:45,6,40,Weekday,Evening,15,LOW
BUS_NGP_016,R_NGP_03,Sadar,08-01-2026 21:31,35,60,Weekday,Night,58,MEDIUM
BUS_NGP_151,R_NGP_12,Reshimbagh,18-01-2026 13:35,0,55,Weekend,Afternoon,0,LOW
BUS_NGP_193,R_NGP_21,Hingna,01-01-2026 19:10,44,50,Weekday,Evening,88,HIGH
BUS_NGP_048,R_NGP_08,Dharampeth,01-01-2026 08:22,30,40,Weekday,Morning,75,HIGH
BUS_NGP_123,R_NGP_12,Sakkardara,02-01-2026 17:21,29,45,Weekday,Evening,64,MEDIUM
BUS_NGP_152,R_NGP_08,Ajni,28-01-2026 01:54,3,60,Weekday,Night,5,LOW
BUS_NGP_171,R_NGP_21,Wardha_Road,06-01-2026 05:15,0,55,Weekday,Night,0,LOW
BUS_NGP_035,R_NGP_21,Hingna,18-01-2026 07:08,33,50,Weekend,Morning,66,MEDIUM
BUS_NGP_003,R_NGP_08,Ajni,28-01-2026 15:56,9,45,Weekday,Afternoon,20,LOW
BUS_NGP_147,R_NGP_21,Hingna,20-01-2026 10:10,25,40,Weekday,Morning,62,MEDIUM
BUS_NGP_069,R_NGP_08,Medical_Square,04-01-2026 16:48,12,45,Weekend,Evening,26,LOW
BUS_NGP_070,R_NGP_08,Medical_Square,28-01-2026 11:09,29,50,Weekday,Afternoon,57,MEDIUM
BUS_NGP_131,R_NGP_08,Law_College_Sq,21-01-2026 00:46,4,60,Weekday,Night,6,LOW
BUS_NGP_103,R_NGP_08,Medical_Square,24-01-2026 12:02,10,40,Weekend,Afternoon,25,LOW
BUS_NGP_172,R_NGP_08,Law_College_Sq,04-01-2026 14:58,8,55,Weekend,Afternoon,14,LOW
BUS_NGP_067,R_NGP_12,Manewada,24-01-2026 16:07,25,50,Weekend,Evening,50,MEDIUM
BUS_NGP_018,R_NGP_08,Medical_Square,26-01-2026 01:40,1,50,Weekday,Night,2,LOW
BUS_NGP_062,R_NGP_21,Hingna,16-01-2026 01:53,4,40,Weekday,Night,10,LOW
BUS_NGP_057,R_NGP_12,Sakkardara,12-01-2026 22:45,41,60,Weekday,Night,68,MEDIUM
BUS_NGP_178,R_NGP_21,Hingna,13-01-2026 01:27,5,45,Weekday,Night,11,LOW
BUS_NGP_123,R_NGP_21,Hingna,06-01-2026 23:24,28,55,Weekday,Night,50,MEDIUM
BUS_NGP_026,R_NGP_21,Wardha_Road,03-01-2026 15:57,21,55,Weekend,Afternoon,38,LOW
BUS_NGP_030,R_NGP_03,Ajni,05-01-2026 12:23,10,55,Weekday,Afternoon,18,LOW
BUS_NGP_083,R_NGP_03,Sadar,28-01-2026 18:20,47,60,Weekday,Evening,78,HIGH
BUS_NGP_104,R_NGP_12,Manewada,12-01-2026 21:20,25,40,Weekday,Night,62,MEDIUM
BUS_NGP_164,R_NGP_21,Wadi,23-01-2026 12:38,7,45,Weekday,Afternoon,15,LOW
BUS_NGP_017,R_NGP_03,Zero_Mile,14-01-2026 22:52,36,55,Weekday,Night,65,MEDIUM
BUS_NGP_097,R_NGP_21,Hingna,25-01-2026 07:34,2,40,Weekend,Morning,5,LOW
BUS_NGP_090,R_NGP_21,Hingna,14-01-2026 06:54,23,55,Weekday,Morning,41,MEDIUM
BUS_NGP_181,R_NGP_21,Hingna,07-01-2026 01:04,20,55,Weekday,Night,36,LOW
BUS_NGP_125,R_NGP_21,Wardha_Road,23-01-2026 00:04,25,40,Weekday,Night,62,MEDIUM
BUS_NGP_069,R_NGP_03,Ajni,21-01-2026 16:51,13,40,Weekday,Evening,32,LOW
BUS_NGP_092,R_NGP_03,Zero_Mile,07-01-2026 14:15,11,60,Weekday,Afternoon,18,LOW
BUS_NGP_096,R_NGP_21,Hingna,09-01-2026 06:22,15,40,Weekday,Morning,37,LOW
BUS_NGP_084,R_NGP_21,Wardha_Road,23-01-2026 08:27,42,45,Weekday,Morning,93,HIGH
BUS_NGP_100,R_NGP_12,Sakkardara,05-01-2026 12:23,26,60,Weekday,Afternoon,43,MEDIUM
BUS_NGP_052,R_NGP_12,Manewada,10-01-2026 21:30,7,55,Weekend,Night,12,LOW
BUS_NGP_190,R_NGP_08,Law_College_Sq,03-01-2026 23:44,10,45,Weekend,Night,22,LOW
BUS_NGP_157,R_NGP_03,Ajni,09-01-2026 13:55,24,60,Weekday,Afternoon,40,MEDIUM
BUS_NGP_152,R_NGP_12,Sitabuldi,08-01-2026 17:00,10,55,Weekday,Evening,18,LOW
BUS_NGP_172,R_NGP_08,Law_College_Sq,02-01-2026 14:52,29,45,Weekday,Afternoon,64,MEDIUM
BUS_NGP_040,R_NGP_03,Sadar,02-01-2026 22:21,30,45,Weekday,Night,66,MEDIUM
BUS_NGP_098,R_NGP_12,Reshimbagh,02-01-2026 17:05,28,60,Weekday,Evening,46,MEDIUM
BUS_NGP_096,R_NGP_08,Law_College_Sq,15-01-2026 14:21,29,45,Weekday,Afternoon,64,MEDIUM
BUS_NGP_052,R_NGP_12,Sakkardara,15-01-2026 02:28,9,45,Weekday,Night,20,LOW
BUS_NGP_104,R_NGP_08,Law_College_Sq,18-01-2026 01:49,38,60,Weekend,Night,63,MEDIUM
BUS_NGP_183,R_NGP_12,Manewada,20-01-2026 17:20,26,50,Weekday,Evening,52,MEDIUM
BUS_NGP_084,R_NGP_03,Ajni,03-01-2026 04:43,10,45,Weekend,Night,22,LOW
BUS_NGP_073,R_NGP_03,Zero_Mile,04-01-2026 23:14,14,45,Weekend,Night,31,LOW
BUS_NGP_048,R_NGP_12,Reshimbagh,06-01-2026 23:30,13,40,Weekday,Night,32,LOW
BUS_NGP_109,R_NGP_03,Ajni,16-01-2026 03:49,15,55,Weekday,Night,27,LOW
BUS_NGP_136,R_NGP_03,Sitabuldi,17-01-2026 14:48,19,45,Weekend,Afternoon,42,MEDIUM
BUS_NGP_149,R_NGP_21,MIHAN,23-01-2026 16:44,35,55,Weekday,Evening,63,MEDIUM
BUS_NGP_051,R_NGP_08,Dharampeth,15-01-2026 03:10,28,40,Weekday,Night,70,MEDIUM
BUS_NGP_045,R_NGP_08,Dharampeth,18-01-2026 09:55,60,60,Weekend,Morning,100,HIGH
BUS_NGP_031,R_NGP_12,Reshimbagh,20-01-2026 12:52,31,45,Weekday,Afternoon,68,MEDIUM
BUS_NGP_018,R_NGP_12,Manewada,22-01-2026 13:04,30,45,Weekday,Afternoon,66,MEDIUM
BUS_NGP_192,R_NGP_12,Reshimbagh,08-01-2026 20:18,21,55,Weekday,Evening,38,LOW
BUS_NGP_064,R_NGP_08,Medical_Square,18-01-2026 16:36,13,40,Weekend,Evening,32,LOW
BUS_NGP_067,R_NGP_08,Ajni,26-01-2026 20:46,18,40,Weekday,Evening,45,MEDIUM
BUS_NGP_005,R_NGP_12,Reshimbagh,25-01-2026 20:03,29,45,Weekend,Evening,64,MEDIUM
BUS_NGP_008,R_NGP_12,Reshimbagh,02-01-2026 07:02,20,40,Weekday,Morning,50,MEDIUM
BUS_NGP_001,R_NGP_21,Wadi,11-01-2026 23:39,5,45,Weekend,Night,11,LOW
BUS_NGP_189,R_NGP_12,Manewada,29-01-2026 14:38,31,45,Weekday,Afternoon,68,MEDIUM
BUS_NGP_023,R_NGP_21,Hingna,28-01-2026 11:55,29,55,Weekday,Afternoon,52,MEDIUM
BUS_NGP_163,R_NGP_21,MIHAN,18-01-2026 14:08,19,55,Weekend,Afternoon,34,LOW
BUS_NGP_153,R_NGP_21,Wardha_Road,08-01-2026 00:31,26,50,Weekday,Night,52,MEDIUM
BUS_NGP_091,R_NGP_03,Sadar,21-01-2026 23:10,10,55,Weekday,Night,18,LOW
BUS_NGP_065,R_NGP_21,Wadi,21-01-2026 04:40,4,40,Weekday,Night,10,LOW
BUS_NGP_052,R_NGP_03,Sadar,27-01-2026 13:17,2,40,Weekday,Afternoon,5,LOW
BUS_NGP_064,R_NGP_21,Wadi,13-01-2026 10:46,9,60,Weekday,Morning,15,LOW
BUS_NGP_186,R_NGP_08,Ajni,28-01-2026 06:55,14,40,Weekday,Morning,35,LOW
BUS_NGP_192,R_NGP_08,Ajni,06-01-2026 21:36,37,60,Weekday,Night,61,MEDIUM
BUS_NGP_141,R_NGP_21,Wardha_Road,01-01-2026 09:01,35,55,Weekday,Morning,63,MEDIUM
BUS_NGP_194,R_NGP_03,Zero_Mile,05-01-2026 23:28,5,60,Weekday,Night,8,LOW
BUS_NGP_101,R_NGP_08,Medical_Square,03-01-2026 19:16,36,50,Weekend,Evening,72,MEDIUM
BUS_NGP_045,R_NGP_21,Wadi,02-01-2026 21:52,6,45,Weekday,Night,13,LOW
BUS_NGP_200,R_NGP_12,Reshimbagh,16-01-2026 17:15,6,40,Weekday,Evening,15,LOW
BUS_NGP_077,R_NGP_03,Sadar,07-01-2026 11:23,0,40,Weekday,Afternoon,0,LOW
BUS_NGP_174,R_NGP_21,Wadi,15-01-2026 13:44,22,45,Weekday,Afternoon,48,MEDIUM
BUS_NGP_166,R_NGP_12,Reshimbagh,10-01-2026 21:30,27,50,Weekend,Night,54,MEDIUM
BUS_NGP_158,R_NGP_12,Manewada,24-01-2026 00:12,33,50,Weekend,Night,66,MEDIUM
BUS_NGP_077,R_NGP_03,Zero_Mile,16-01-2026 12:15,7,40,Weekday,Afternoon,17,LOW
BUS_NGP_032,R_NGP_21,Wardha_Road,21-01-2026 09:11,44,45,Weekday,Morning,97,HIGH
BUS_NGP_117,R_NGP_08,Medical_Square,26-01-2026 09:24,31,50,Weekday,Morning,62,MEDIUM
BUS_NGP_040,R_NGP_12,Sakkardara,30-01-2026 02:16,19,55,Weekday,Night,34,LOW
BUS_NGP_170,R_NGP_03,Zero_Mile,16-01-2026 21:57,1,55,Weekday,Night,1,LOW
BUS_NGP_088,R_NGP_12,Sakkardara,27-01-2026 13:00,4,50,Weekday,Afternoon,8,LOW
BUS_NGP_071,R_NGP_03,Sitabuldi,07-01-2026 19:36,43,50,Weekday,Evening,86,HIGH
BUS_NGP_151,R_NGP_08,Law_College_Sq,26-01-2026 08:30,29,45,Weekday,Morning,64,MEDIUM
BUS_NGP_057,R_NGP_12,Reshimbagh,01-01-2026 09:06,35,55,Weekday,Morning,63,MEDIUM
BUS_NGP_168,R_NGP_08,Dharampeth,03-01-2026 06:07,5,60,Weekend,Morning,8,LOW
BUS_NGP_067,R_NGP_08,Law_College_Sq,02-01-2026 22:28,21,55,Weekday,Night,38,LOW
BUS_NGP_022,R_NGP_08,Medical_Square,14-01-2026 13:41,6,55,Weekday,Afternoon,10,LOW
BUS_NGP_150,R_NGP_03,Zero_Mile,28-01-2026 07:08,1,40,Weekday,Morning,2,LOW
BUS_NGP_082,R_NGP_03,Sitabuldi,24-01-2026 23:47,15,60,Weekend,Night,25,LOW
BUS_NGP_198,R_NGP_03,Sadar,02-01-2026 10:41,27,60,Weekday,Morning,45,MEDIUM
BUS_NGP_127,R_NGP_03,Zero_Mile,06-01-2026 02:50,15,45,Weekday,Night,33,LOW
BUS_NGP_097,R_NGP_21,Wardha_Road,15-01-2026 21:34,23,45,Weekday,Night,51,MEDIUM
BUS_NGP_138,R_NGP_12,Sakkardara,04-01-2026 00:01,16,45,Weekend,Night,35,LOW
BUS_NGP_048,R_NGP_03,Sitabuldi,13-01-2026 09:24,31,40,Weekday,Morning,77,HIGH
BUS_NGP_007,R_NGP_08,Ajni,22-01-2026 02:05,9,45,Weekday,Night,20,LOW
BUS_NGP_200,R_NGP_08,Medical_Square,24-01-2026 04:45,5,50,Weekend,Night,10,LOW
BUS_NGP_018,R_NGP_12,Reshimbagh,28-01-2026 02:07,15,50,Weekday,Night,30,LOW
BUS_NGP_128,R_NGP_03,Sitabuldi,20-01-2026 17:41,23,60,Weekday,Evening,38,LOW
BUS_NGP_022,R_NGP_08,Law_College_Sq,11-01-2026 15:11,13,40,Weekend,Afternoon,32,LOW
BUS_NGP_140,R_NGP_08,Law_College_Sq,23-01-2026 06:35,2,50,Weekday,Morning,4,LOW
BUS_NGP_129,R_NGP_08,Dharampeth,22-01-2026 10:41,27,40,Weekday,Morning,67,MEDIUM
BUS_NGP_071,R_NGP_08,Dharampeth,18-01-2026 03:30,2,50,Weekend,Night,4,LOW
BUS_NGP_169,R_NGP_03,Ajni,26-01-2026 01:30,21,45,Weekday,Night,46,MEDIUM
BUS_NGP_188,R_NGP_03,Zero_Mile,16-01-2026 00:31,6,60,Weekday,Night,10,LOW
BUS_NGP_174,R_NGP_03,Sitabuldi,07-01-2026 17:43,17,40,Weekday,Evening,42,MEDIUM
BUS_NGP_082,R_NGP_12,Sakkardara,08-01-2026 09:37,35,45,Weekday,Morning,77,HIGH
BUS_NGP_099,R_NGP_12,Manewada,26-01-2026 20:44,33,55,Weekday,Evening,60,MEDIUM
BUS_NGP_068,R_NGP_03,Zero_Mile,10-01-2026 04:41,26,60,Weekend,Night,43,MEDIUM
BUS_NGP_133,R_NGP_03,Sitabuldi,22-01-2026 16:15,0,55,Weekday,Evening,0,LOW
BUS_NGP_091,R_NGP_21,Hingna,18-01-2026 07:24,5,60,Weekend,Morning,8,LOW
BUS_NGP_108,R_NGP_03,Sitabuldi,07-01-2026 15:03,33,60,Weekday,Afternoon,55,MEDIUM
BUS_NGP_058,R_NGP_12,Manewada,03-01-2026 17:51,1,55,Weekend,Evening,1,LOW
BUS_NGP_072,R_NGP_12,Sakkardara,24-01-2026 02:02,10,45,Weekend,Night,22,LOW
BUS_NGP_200,R_NGP_08,Law_College_Sq,22-01-2026 18:52,31,45,Weekday,Evening,68,MEDIUM
BUS_NGP_133,R_NGP_12,Sakkardara,08-01-2026 03:19,15,45,Weekday,Night,33,LOW
BUS_NGP_081,R_NGP_12,Sakkardara,15-01-2026 20:12,7,45,Weekday,Evening,15,LOW
BUS_NGP_011,R_NGP_21,Hingna,03-01-2026 13:46,28,55,Weekend,Afternoon,50,MEDIUM
BUS_NGP_070,R_NGP_12,Sitabuldi,03-01-2026 04:24,14,40,Weekend,Night,35,LOW
BUS_NGP_068,R_NGP_08,Ajni,29-01-2026 09:35,41,50,Weekday,Morning,82,HIGH
BUS_NGP_132,R_NGP_08,Ajni,14-01-2026 23:14,9,50,Weekday,Night,18,LOW
BUS_NGP_012,R_NGP_08,Law_College_Sq,04-01-2026 15:22,18,50,Weekend,Afternoon,36,LOW
BUS_NGP_020,R_NGP_08,Dharampeth,01-01-2026 21:44,13,50,Weekday,Night,26,LOW
BUS_NGP_109,R_NGP_12,Reshimbagh,05-01-2026 15:08,4,45,Weekday,Afternoon,8,LOW
BUS_NGP_199,R_NGP_21,Hingna,28-01-2026 21:12,11,60,Weekday,Night,18,LOW
BUS_NGP_059,R_NGP_12,Manewada,20-01-2026 08:40,27,45,Weekday,Morning,60,MEDIUM
BUS_NGP_099,R_NGP_21,Wardha_Road,04-01-2026 07:26,33,60,Weekend,Morning,55,MEDIUM
BUS_NGP_130,R_NGP_08,Medical_Square,16-01-2026 22:29,4,50,Weekday,Night,8,LOW
BUS_NGP_137,R_NGP_21,Wadi,14-01-2026 07:27,21,45,Weekday,Morning,46,MEDIUM
BUS_NGP_161,R_NGP_21,Wadi,14-01-2026 18:20,37,40,Weekday,Evening,92,HIGH
BUS_NGP_017,R_NGP_03,Zero_Mile,01-01-2026 18:27,36,55,Weekday,Evening,65,MEDIUM
BUS_NGP_090,R_NGP_21,Wardha_Road,03-01-2026 23:53,19,45,Weekend,Night,42,MEDIUM
BUS_NGP_046,R_NGP_12,Sitabuldi,17-01-2026 03:37,26,40,Weekend,Night,65,MEDIUM
BUS_NGP_140,R_NGP_21,Wardha_Road,01-01-2026 16:29,25,60,Weekday,Evening,41,MEDIUM
BUS_NGP_120,R_NGP_03,Sitabuldi,25-01-2026 23:39,6,45,Weekend,Night,13,LOW
BUS_NGP_200,R_NGP_21,MIHAN,05-01-2026 03:20,27,55,Weekday,Night,49,MEDIUM
BUS_NGP_004,R_NGP_12,Sakkardara,29-01-2026 22:13,12,45,Weekday,Night,26,LOW
BUS_NGP_194,R_NGP_03,Ajni,27-01-2026 20:38,3,60,Weekday,Evening,5,LOW
BUS_NGP_190,R_NGP_12,Sakkardara,27-01-2026 15:16,19,40,Weekday,Afternoon,47,MEDIUM
BUS_NGP_116,R_NGP_08,Dharampeth,23-01-2026 01:56,14,55,Weekday,Night,25,LOW
BUS_NGP_036,R_NGP_21,Wardha_Road,18-01-2026 11:48,8,45,Weekend,Afternoon,17,LOW
BUS_NGP_063,R_NGP_08,Medical_Square,23-01-2026 23:36,24,55,Weekday,Night,43,MEDIUM
BUS_NGP_066,R_NGP_21,Wadi,02-01-2026 16:39,6,40,Weekday,Evening,15,LOW
BUS_NGP_096,R_NGP_08,Ajni,29-01-2026 04:10,8,40,Weekday,Night,20,LOW
BUS_NGP_168,R_NGP_21,Wardha_Road,11-01-2026 13:19,24,55,Weekend,Afternoon,43,MEDIUM
BUS_NGP_152,R_NGP_21,Hingna,06-01-2026 20:57,31,45,Weekday,Evening,68,MEDIUM
BUS_NGP_174,R_NGP_12,Sakkardara,30-01-2026 13:48,18,60,Weekday,Afternoon,30,LOW
BUS_NGP_158,R_NGP_03,Sadar,29-01-2026 23:28,22,50,Weekday,Night,44,MEDIUM
BUS_NGP_118,R_NGP_21,MIHAN,13-01-2026 17:52,28,40,Weekday,Evening,70,MEDIUM
BUS_NGP_045,R_NGP_03,Ajni,28-01-2026 03:09,20,55,Weekday,Night,36,LOW
BUS_NGP_146,R_NGP_03,Ajni,09-01-2026 02:20,7,45,Weekday,Night,15,LOW
BUS_NGP_061,R_NGP_21,Wardha_Road,22-01-2026 12:39,12,50,Weekday,Afternoon,24,LOW
BUS_NGP_147,R_NGP_03,Zero_Mile,26-01-2026 13:08,0,60,Weekday,Afternoon,0,LOW
BUS_NGP_158,R_NGP_12,Sitabuldi,06-01-2026 09:11,28,45,Weekday,Morning,62,MEDIUM
BUS_NGP_094,R_NGP_12,Reshimbagh,16-01-2026 05:41,34,60,Weekday,Night,56,MEDIUM
BUS_NGP_028,R_NGP_21,Wardha_Road,26-01-2026 09:11,34,55,Weekday,Morning,61,MEDIUM
BUS_NGP_113,R_NGP_03,Sitabuldi,23-01-2026 12:06,5,50,Weekday,Afternoon,10,LOW
BUS_NGP_085,R_NGP_12,Reshimbagh,10-01-2026 08:27,39,40,Weekend,Morning,97,HIGH
BUS_NGP_077,R_NGP_03,Zero_Mile,18-01-2026 14:24,20,55,Weekend,Afternoon,36,LOW
BUS_NGP_058,R_NGP_03,Sadar,29-01-2026 13:08,15,50,Weekday,Afternoon,30,LOW
BUS_NGP_114,R_NGP_08,Law_College_Sq,17-01-2026 21:03,6,55,Weekend,Night,10,LOW
BUS_NGP_134,R_NGP_21,Wadi,25-01-2026 08:43,36,40,Weekend,Morning,90,HIGH
BUS_NGP_114,R_NGP_08,Ajni,09-01-2026 14:22,21,45,Weekday,Afternoon,46,MEDIUM
BUS_NGP_085,R_NGP_03,Sitabuldi,02-01-2026 02:38,17,55,Weekday,Night,30,LOW
BUS_NGP_099,R_NGP_21,Wadi,23-01-2026 16:52,14,40,Weekday,Evening,35,LOW
BUS_NGP_003,R_NGP_03,Zero_Mile,03-01-2026 00:33,18,40,Weekend,Night,45,MEDIUM
BUS_NGP_117,R_NGP_08,Dharampeth,24-01-2026 02:51,30,45,Weekend,Night,66,MEDIUM
BUS_NGP_180,R_NGP_08,Medical_Square,12-01-2026 01:54,34,55,Weekday,Night,61,MEDIUM
BUS_NGP_101,R_NGP_21,Hingna,29-01-2026 01:43,11,45,Weekday,Night,24,LOW
BUS_NGP_034,R_NGP_12,Reshimbagh,11-01-2026 05:52,34,50,Weekend,Night,68,MEDIUM
BUS_NGP_005,R_NGP_03,Sitabuldi,27-01-2026 00:47,12,55,Weekday,Night,21,LOW
BUS_NGP_153,R_NGP_08,Law_College_Sq,08-01-2026 00:30,13,55,Weekday,Night,23,LOW
BUS_NGP_082,R_NGP_21,Wadi,30-01-2026 02:35,3,55,Weekday,Night,5,LOW
BUS_NGP_063,R_NGP_12,Sakkardara,23-01-2026 08:10,33,45,Weekday,Morning,73,MEDIUM
BUS_NGP_150,R_NGP_12,Reshimbagh,11-01-2026 01:23,0,60,Weekend,Night,0,LOW
BUS_NGP_038,R_NGP_08,Medical_Square,22-01-2026 12:02,17,45,Weekday,Afternoon,37,LOW
BUS_NGP_076,R_NGP_21,Wadi,16-01-2026 13:27,4,45,Weekday,Afternoon,8,LOW
BUS_NGP_055,R_NGP_03,Sitabuldi,10-01-2026 15:14,3,55,Weekend,Afternoon,5,LOW
BUS_NGP_099,R_NGP_21,Hingna,07-01-2026 08:53,47,50,Weekday,Morning,94,HIGH
BUS_NGP_114,R_NGP_12,Sakkardara,09-01-2026 01:38,33,60,Weekday,Night,55,MEDIUM
BUS_NGP_042,R_NGP_21,Wardha_Road,23-01-2026 13:04,11,40,Weekday,Afternoon,27,LOW
BUS_NGP_109,R_NGP_12,Sitabuldi,06-01-2026 02:56,0,45,Weekday,Night,0,LOW
BUS_NGP_197,R_NGP_03,Ajni,08-01-2026 06:14,24,45,Weekday,Morning,53,MEDIUM
BUS_NGP_065,R_NGP_08,Ajni,13-01-2026 02:18,3,55,Weekday,Night,5,LOW
BUS_NGP_180,R_NGP_12,Manewada,09-01-2026 01:20,1,45,Weekday,Night,2,LOW
BUS_NGP_105,R_NGP_08,Law_College_Sq,28-01-2026 23:18,25,50,Weekday,Night,50,MEDIUM
BUS_NGP_147,R_NGP_21,Wardha_Road,03-01-2026 19:40,38,60,Weekend,Evening,63,MEDIUM
BUS_NGP_173,R_NGP_03,Sadar,19-01-2026 14:00,5,55,Weekday,Afternoon,9,LOW
BUS_NGP_031,R_NGP_21,Hingna,18-01-2026 16:52,5,40,Weekend,Evening,12,LOW
BUS_NGP_178,R_NGP_21,Wardha_Road,04-01-2026 07:29,25,45,Weekend,Morning,55,MEDIUM
BUS_NGP_163,R_NGP_08,Dharampeth,01-01-2026 10:39,22,50,Weekday,Morning,44,MEDIUM
BUS_NGP_058,R_NGP_03,Zero_Mile,10-01-2026 11:33,6,50,Weekend,Afternoon,12,LOW
BUS_NGP_085,R_NGP_21,Wadi,27-01-2026 02:44,19,45,Weekday,Night,42,MEDIUM
BUS_NGP_196,R_NGP_03,Zero_Mile,31-01-2026 04:57,11,60,Weekend,Night,18,LOW
BUS_NGP_105,R_NGP_08,Dharampeth,18-01-2026 20:42,2,60,Weekend,Evening,3,LOW
BUS_NGP_126,R_NGP_12,Sitabuldi,28-01-2026 14:17,1,55,Weekday,Afternoon,1,LOW
BUS_NGP_055,R_NGP_12,Manewada,11-01-2026 22:41,15,50,Weekend,Night,30,LOW
BUS_NGP_137,R_NGP_03,Sitabuldi,06-01-2026 23:07,18,45,Weekday,Night,40,MEDIUM
BUS_NGP_082,R_NGP_21,Wadi,09-01-2026 00:09,19,50,Weekday,Night,38,LOW
BUS_NGP_038,R_NGP_21,Hingna,08-01-2026 03:06,4,55,Weekday,Night,7,LOW
BUS_NGP_063,R_NGP_08,Ajni,04-01-2026 20:40,8,40,Weekend,Evening,20,LOW
BUS_NGP_111,R_NGP_12,Manewada,23-01-2026 13:52,24,40,Weekday,Afternoon,60,MEDIUM
BUS_NGP_029,R_NGP_03,Ajni,10-01-2026 09:16,39,45,Weekend,Morning,86,HIGH
BUS_NGP_024,R_NGP_21,MIHAN,16-01-2026 23:51,30,50,Weekday,Night,60,MEDIUM
BUS_NGP_131,R_NGP_08,Ajni,17-01-2026 10:37,7,55,Weekend,Morning,12,LOW
BUS_NGP_067,R_NGP_12,Sitabuldi,23-01-2026 12:39,20,40,Weekday,Afternoon,50,MEDIUM
BUS_NGP_074,R_NGP_21,MIHAN,12-01-2026 20:34,22,60,Weekday,Evening,36,LOW
BUS_NGP_082,R_NGP_12,Reshimbagh,13-01-2026 00:52,14,45,Weekday,Night,31,LOW
BUS_NGP_122,R_NGP_03,Sadar,15-01-2026 03:21,1,60,Weekday,Night,1,LOW
BUS_NGP_066,R_NGP_08,Dharampeth,04-01-2026 04:09,2,40,Weekend,Night,5,LOW
BUS_NGP_024,R_NGP_08,Dharampeth,27-01-2026 01:27,24,40,Weekday,Night,60,MEDIUM
BUS_NGP_082,R_NGP_12,Sitabuldi,24-01-2026 07:47,6,50,Weekend,Morning,12,LOW
BUS_NGP_178,R_NGP_03,Sadar,10-01-2026 18:51,35,40,Weekend,Evening,87,HIGH
BUS_NGP_118,R_NGP_08,Dharampeth,25-01-2026 14:34,1,45,Weekend,Afternoon,2,LOW
BUS_NGP_048,R_NGP_08,Medical_Square,15-01-2026 14:23,13,55,Weekday,Afternoon,23,LOW
BUS_NGP_084,R_NGP_21,Wardha_Road,27-01-2026 23:11,24,55,Weekday,Night,43,MEDIUM
BUS_NGP_026,R_NGP_08,Law_College_Sq,14-01-2026 14:23,26,60,Weekday,Afternoon,43,MEDIUM
BUS_NGP_067,R_NGP_21,Wardha_Road,24-01-2026 14:42,2,40,Weekend,Afternoon,5,LOW
BUS_NGP_047,R_NGP_21,Wadi,25-01-2026 07:11,11,55,Weekend,Morning,20,LOW
BUS_NGP_178,R_NGP_08,Medical_Square,22-01-2026 17:24,18,50,Weekday,Evening,36,LOW
BUS_NGP_129,R_NGP_21,MIHAN,21-01-2026 22:59,28,60,Weekday,Night,46,MEDIUM
BUS_NGP_104,R_NGP_12,Sitabuldi,26-01-2026 07:48,32,50,Weekday,Morning,64,MEDIUM
BUS_NGP_089,R_NGP_12,Sakkardara,17-01-2026 08:10,42,60,Weekend,Morning,70,MEDIUM
BUS_NGP_176,R_NGP_12,Manewada,29-01-2026 12:44,19,40,Weekday,Afternoon,47,MEDIUM
BUS_NGP_113,R_NGP_21,Hingna,12-01-2026 04:38,1,50,Weekday,Night,2,LOW
BUS_NGP_069,R_NGP_12,Sitabuldi,11-01-2026 18:37,33,50,Weekend,Evening,66,MEDIUM
BUS_NGP_143,R_NGP_03,Ajni,24-01-2026 07:16,8,45,Weekend,Morning,17,LOW
BUS_NGP_180,R_NGP_03,Sitabuldi,29-01-2026 06:26,3,50,Weekday,Morning,6,LOW
BUS_NGP_105,R_NGP_08,Medical_Square,30-01-2026 18:14,34,50,Weekday,Evening,68,MEDIUM
BUS_NGP_071,R_NGP_21,Wadi,05-01-2026 19:31,49,60,Weekday,Evening,81,HIGH
BUS_NGP_195,R_NGP_08,Medical_Square,19-01-2026 17:04,28,50,Weekday,Evening,56,MEDIUM
BUS_NGP_101,R_NGP_08,Law_College_Sq,01-01-2026 10:24,5,40,Weekday,Morning,12,LOW
BUS_NGP_031,R_NGP_21,MIHAN,29-01-2026 19:20,31,40,Weekday,Evening,77,HIGH
BUS_NGP_157,R_NGP_03,Sadar,09-01-2026 16:06,0,45,Weekday,Evening,0,LOW
